2020-12-09 23:32:33+00:00; Mathector; @caiodalfonso Olhei por cima e fiquei chateado demais...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1336816029859606528; None; None
2020-05-20 23:13:09+00:00; Mathector; @ce_lopess É sim, é minha pacota linda!; 1; 0; 3; 0; https://twitter.com/Mathector/status/1263246411971334146; None; None
2020-05-20 23:12:51+00:00; Mathector; Hoje a live será de aquecer o coração com o @rauljustelores!   Vamos falar dos seus sonhos para uma São Paulo pós-pandemia.   Será que vamos continuar nos isolando ou a cidade vai florescer?   Espero vocês às 21 horas no https://t.co/JU6nKSbSNG   Vai ser lindo 🧡🧡🧡 https://t.co/f63tDQXcfp; 0; 1; 8; 1; https://twitter.com/Mathector/status/1263246338088714240; None; None
2020-05-20 22:13:24+00:00; Mathector; Não custa tentar, acho tão bonitinho o selinho azul! 🙈🙈🙈 https://t.co/wHEaQS9C3K; 1; 0; 9; 0; https://twitter.com/Mathector/status/1263231376142237697; None; https://twitter.com/TwitterComms/status/1263209362845134848
2020-05-20 19:48:22+00:00; Mathector; O congresso retirou 56% dos servidores do projeto que congela os salários para os próximos dois anos.   Resultado: uma bomba fiscal em um país com um déficit de quase R$ 1 Trilhão.   Bolsonaro mostre que não é um covarde corporativista e vete!   #VetaBolsonaro; 3; 5; 37; 4; https://twitter.com/Mathector/status/1263194877455740930; None; None
2020-05-20 17:06:37+00:00; Mathector; A única certeza que eu tenho é que tudo isso vai passar!   Não só a pandemia, mas essa onda populista que assola todo o mundo.  Em alguns anos todos estarão no esquecimento e a democracia liberal voltará ao seu auge.  Cabe a minha geração construir isso, sem os erros do passado.; 0; 0; 27; 0; https://twitter.com/Mathector/status/1263154171781566464; None; None
2020-05-20 17:00:51+00:00; Mathector; @P_droMenezes https://t.co/7w9A0ls8c5; 0; 0; 8; 0; https://twitter.com/Mathector/status/1263152722154606597; None; None
2020-05-20 00:24:47+00:00; Mathector; @LuizLeitao59 @elenalandau @LuizLeitao59 siga lá pra acompanhar as próximas!; 1; 0; 1; 0; https://twitter.com/Mathector/status/1262902052545495040; None; None
2020-05-19 22:10:19+00:00; Mathector; @lucmsantana @hoc111 Amei 🧡🧡🧡; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262868211558764545; None; None
2020-05-19 21:46:38+00:00; Mathector; @fmacedocosta30 @elenalandau Sim, a maioria já estará lá amanhã, as demais no sábado!; 2; 0; 1; 0; https://twitter.com/Mathector/status/1262862252820004865; None; None
2020-05-19 21:24:26+00:00; Mathector; É o fim das Reformas Econômicas no Brasil?   Paulo Guedes conseguirá entregar o que prometeu?   A Pandemia abrirá espaço para volta de uma política desenvolvimentista?   Fogo no parquinho com @elenalandau no Mercado das Ideias!   Ao vivo às 20 horas pelo: https://t.co/JU6nKSbSNG https://t.co/JiRBB1KrKp; 2; 4; 18; 1; https://twitter.com/Mathector/status/1262856665214353410; None; None
2020-05-19 19:37:54+00:00; Mathector; Depois de hoje, a conclusão fica óbvia:   A esquerda não tem legitimidade para compor a oposição ao Bolsonarismo.   Na primeira oportunidade retomam o discurso sectário e a nostalgia de um Brasil falido e corrupto.   O Brasil nunca precisou tanto da direita democrática! 🇧🇷; 16; 23; 252; 2; https://twitter.com/Mathector/status/1262829856020144130; None; None
2020-05-19 19:29:28+00:00; Mathector; @AunderlineRosad Prefiro Presidanto!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262827731915550720; None; None
2020-05-19 19:16:47+00:00; Mathector; @AttuchRoberto @elenalandau Oi @AttuchRoberto, não entendi muito teu ponto...; 1; 0; 0; 0; https://twitter.com/Mathector/status/1262824539597287425; None; None
2020-05-19 19:15:41+00:00; Mathector; @andrelavbezerra @elenalandau Não, mas tem aqui no Instagram:  https://t.co/ObEMyaTZQt; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262824262685032448; None; None
2020-05-19 18:26:24+00:00; Mathector; @RenanSantosMBL Na maior escalada autoritária de um governo de direita, a esquerda resolve ressuscitar os cadáveres do Dilmismo!   Deixa Bolsonaro mais uns 40 anos lá, eles merecem...; 2; 4; 21; 0; https://twitter.com/Mathector/status/1262811862363668486; None; None
2020-05-19 18:23:16+00:00; Mathector; O legado da entrevista de Felipe Neto é a ressurreição dos cadáveres do Dilmismo.  Enquanto Bolsonaro precisa ser combatido, a esquerda prefere ofender a direita democrática para defender seu período mais corrupto e autoritário!  Deixa o Bolsonaro lá até 2040, vocês merecem...; 2; 3; 63; 1; https://twitter.com/Mathector/status/1262811073331310594; None; None
2020-05-19 17:40:56+00:00; Mathector; @douglaskoga Não é uma questão de problema em si, mas a variação cambial mostra um aumento do preço de risco do país!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1262800420038213638; None; None
2020-05-19 17:20:32+00:00; Mathector; @lgmbrasilia Valeu LGM 💪💪💪; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262795284574277633; None; None
2020-05-19 17:20:20+00:00; Mathector; @dsotti Fica difícil colocar o spread da PDJ num vídeo de um minuto! 😂😂😂; 1; 0; 1; 0; https://twitter.com/Mathector/status/1262795234758529026; None; None
2020-05-19 15:38:07+00:00; Mathector; @martimvasques Martim, que texto maravilhoso!   Nenhuma analisa tão profunda sobre Mallick já foi publicada na imprensa brasileira.   Sem dúvidas, um texto único, confesso que fiquei emocionado.; 1; 0; 4; 0; https://twitter.com/Mathector/status/1262769510739857411; None; None
2020-05-19 14:50:37+00:00; Mathector; Você ainda acredita que Bolsonaro pode salvar nossa economia?   Ou já está claro que ele é parte do problema? https://t.co/epNF9JsWam; 14; 59; 315; 8; https://twitter.com/Mathector/status/1262757558231552001; None; None
2020-05-19 02:29:31+00:00; Mathector; @gabrielazevedo Majora’s Mask ou Ocarina of Time?; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262571053278208002; None; None
2020-05-18 23:35:26+00:00; Mathector; @marcelocastrott @P_droMenezes Você também deveria fazê-lo!; 0; 0; 0; 0; https://twitter.com/Mathector/status/1262527243483578369; None; None
2020-05-18 23:35:11+00:00; Mathector; @marcelocastrott Você tem dúvidas que vou colocar no CV que morei com o @P_droMenezes?; 3; 0; 12; 0; https://twitter.com/Mathector/status/1262527181235896321; None; None
2020-05-18 23:19:44+00:00; Mathector; @gladys_s_s @ThomasVConti Nas sugestões de perguntas, 3 pessoas pediram uma participação do Polengo!; 1; 0; 2; 0; https://twitter.com/Mathector/status/1262523293984329729; None; None
2020-05-18 23:19:02+00:00; Mathector; @ThomasVConti Estou super ansioso!   Você é o cara 💪💪💪; 0; 0; 2; 0; https://twitter.com/Mathector/status/1262523118897238017; None; None
2020-05-18 23:10:10+00:00; Mathector; Estamos mais próximos de uma abertura ou de um lockdown?   Hidroxicloroquina resolverá todos os nossos problemas?   Qual são as nossas perspectivas econômicas?   Daqui a pouco live porreta com o @ThomasVConti. Às 21 horas no: https://t.co/JU6nKSbSNG https://t.co/WIwRigPR1f; 1; 2; 12; 1; https://twitter.com/Mathector/status/1262520887221387264; None; None
2020-05-18 23:06:58+00:00; Mathector; Já disponível no IGTV: https://t.co/Pa2JTypO5F; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262520081952710657; None; None
2020-05-18 23:03:15+00:00; Mathector; @rauljustelores “Ah... mas ninguém aguenta mais tanto concreto!   Adensar é piorar o trânsito da cidade.  As pessoas precisam morar longe da poluição do centro.”  Disse o morador de Alphaville que dirige uma SUV e nunca viu a destruição de mananciais na Zona Sul de São Paulo!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1262519144274112515; None; None
2020-05-18 20:55:07+00:00; Mathector; O mesmo presidente levou milhares de americanos a tomar alvejante para combater o COVID-19.  Impressionante como a direita chucra brasileira é uma caricatura exdrúxula da pior face do trumpismo! https://t.co/lRnfvkzXNX; 0; 1; 14; 0; https://twitter.com/Mathector/status/1262486900327227396; None; https://twitter.com/Rconstantino/status/1262482230083026945
2020-05-18 20:40:16+00:00; Mathector; @elenalandau @EuSouLivres AMO 💜💜💜; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262483162581610498; None; None
2020-05-18 20:37:02+00:00; Mathector; Hoje teremos dose dupla, daqui a pouco divulgo o outro convidado...; 1; 0; 0; 0; https://twitter.com/Mathector/status/1262482350950297602; None; None
2020-05-18 20:35:19+00:00; Mathector; Por que é tão difícil fazer reformas no Brasil?   Como temos um Estado tão ineficiente e caro?  @fernandoschuler responderá estas e outras perguntas hoje às 18 horas no Mercado das Ideias!   Te espero lá: https://t.co/JU6nKSbSNG https://t.co/ykgnDnq7Bg; 2; 0; 13; 0; https://twitter.com/Mathector/status/1262481917250867202; None; None
2020-05-18 16:40:38+00:00; Mathector; Tenho certeza que se Francis estivesse vivo estaria junto conosco fazendo coro contra essa cambada de vagabundos! https://t.co/v0hJxpS7sY; 14; 14; 249; 1; https://twitter.com/Mathector/status/1262422857134608384; None; https://twitter.com/allantercalivre/status/1262364801034043394
2020-05-18 15:34:46+00:00; Mathector; @joaomelhado_ Perfeito @joaomelhado_ 👏🏻👏🏻👏🏻; 0; 0; 1; 0; https://twitter.com/Mathector/status/1262406281467432963; None; None
2020-05-17 17:28:31+00:00; Mathector; Bolsonaro não tem hoje apoio das Forças Armadas pra um golpe.   Porém a anuência do presidente a greve dos caminhoneiros e das forças militares estaduais lhe dão um exército poderoso!   Se houver uma escalada autoritária, ela virá por essas instituições paramilitares. https://t.co/gcOPA1mW5S; 1; 5; 27; 0; https://twitter.com/Mathector/status/1262072518120214528; None; https://twitter.com/NAS_RUAS/status/1259859563974705160
2020-05-16 19:47:38+00:00; Mathector; @joaoamoedonovo @RevistaCrusoe João, você me dá um baita orgulho de ser filiado ao @partidonovo30!   Chegou a hora do Partido e a Bancada Federal discutirem sua tese institucionalmente.   Temos que ter coragem para seguir nossos princípios e valores.   Conte comigo!; 4; 1; 66; 0; https://twitter.com/Mathector/status/1261745143318827010; None; None
2020-05-16 15:17:21+00:00; Mathector; Botucatu  São Paulo  Durban Nova Delhi  Nova York https://t.co/NYzXtIeAjw; 0; 0; 4; 0; https://twitter.com/Mathector/status/1261677123871412224; None; https://twitter.com/Mikalins/status/1261602721028849664
2020-05-15 23:17:44+00:00; Mathector; @nads_and Já está disponível no IGTV: https://t.co/AGvCpwuGMU; 0; 0; 1; 0; https://twitter.com/Mathector/status/1261435627762880512; None; None
2020-05-15 22:51:23+00:00; Mathector; Hoje o PT é a força política mais interessada na permanência de Bolsonaro   Sabe que a melhor estratégia é gritar Fora Bolsonaro, mas segura-lo mais dois anos para vencê-lo em 2022  Se parte da direita não sair do saco de Bolsonaro, matamos qualquer chance nas próximas eleições!; 25; 26; 228; 4; https://twitter.com/Mathector/status/1261428995905802243; None; None
2020-05-15 22:38:10+00:00; Mathector; Isto inclui todos que não compactuam com os extremos corruptos e lunáticos: Novo, MBL, Livres e tantos outros.   Não se mobilizar agora é jogar no liberalismo na lata de lixo da história!   Liberais erraram em 1964 e tivemos quase 50 anos de desenvolvimentismo barato no país.; 2; 1; 34; 0; https://twitter.com/Mathector/status/1261425668018933760; None; None
2020-05-15 22:34:44+00:00; Mathector; O PT que articula para barrar uma CPI contra Bolsonaro, é o mesmo que vai a público pedir o impeachment.   Se a direita democrática não for para oposição, entregaremos a narrativa para quem destruiu o Brasil.   Este impeachment tem que ser nosso!   https://t.co/JesKXdgncU; 5; 9; 76; 3; https://twitter.com/Mathector/status/1261424807452631040; None; None
2020-05-15 20:26:55+00:00; Mathector; O CoronaVírus acabará com a vida noturna de São Paulo?   O Centro de São Paulo tem solução?   Sextou com empreendedorismo raiz hoje no Mercado da Ideias com Facundo Guerra.   Às 18h00 no Instagram: https://t.co/JU6nKSbSNG https://t.co/ZxvFQhlc22; 1; 0; 3; 0; https://twitter.com/Mathector/status/1261392638776954886; None; None
2020-05-15 18:06:14+00:00; Mathector; Os cínicos que continuam calados diante de Bolsonaro tem apenas dois argumentos:   A retomada da economia e estabilidade política  Não entenderam que o Dólar vai bater 6 Reais porque o presidente é a própria instabilidade  Parem de usar o Brasil como desculpa para sua covardia!; 2; 4; 58; 0; https://twitter.com/Mathector/status/1261357237483667458; None; None
2020-05-15 15:14:23+00:00; Mathector; COVID-19 no Brasil em números:   207.000 casos confirmados  14.000  mortes  2 ministros demitidos  1 presidente psicopata   Que Deus tenha misericórdia desta nação...; 2; 26; 120; 5; https://twitter.com/Mathector/status/1261313987150569472; None; None
2020-05-14 20:37:13+00:00; Mathector; Alvaro Dias segue sua jornada para retornar a Lei da Usura no Brasil.   A boa intenção de aliviar o endividamento das famílias vai resultar em restrições de crédito e fechamento de fintechs.   A postura é de lavajateiro, o conteúdo é igual ao da Fundação Perseu Abramo. https://t.co/WM0ObelK3m; 0; 0; 14; 0; https://twitter.com/Mathector/status/1261032841854492683; None; https://twitter.com/alvarodias_/status/1261029539234406406
2020-05-14 14:00:45+00:00; Mathector; @LucasDaflon7; 0; 0; 2; 0; https://twitter.com/Mathector/status/1260933070468706313; None; None
2020-05-14 14:00:23+00:00; Mathector; https://t.co/wbmSpJmZc8; 1; 1; 8; 1; https://twitter.com/Mathector/status/1260932975702626310; None; None
2020-05-14 13:55:28+00:00; Mathector; PT se mobiliza para impedir a CPI que investigue as interferências de Bolsonaro na Polícia Federal.  Lula sabe que mais 3 anos de Bolsonaro é um passaporte para a volta da esquerda!   São irmãos siameses que se odeiam, mas precisam um do outro para sobreviver...; 8; 30; 116; 1; https://twitter.com/Mathector/status/1260931738823348227; None; None
2020-05-13 23:28:20+00:00; Mathector; Estamos próximos da vida eterna? O coronavírus colocará a ciência em cheque? Quando teremos uma vacina?   Falarei sobre estes e outros temas com a geneticista Lygia da Veiga Pereira.  Ao vivo às 21 horas pelo Instagram: https://t.co/JU6nKSbSNG  Te espero lá 😉😉😉 https://t.co/88Q1QRhpwh; 0; 0; 7; 0; https://twitter.com/Mathector/status/1260713519923843076; None; None
2020-05-13 20:49:00+00:00; Mathector; Não tem como negar, este governo é fruto da retórica petista!   Após anos germinando o nós contra eles, corrupção e avanço sobre as instituições, não poderíamos ter um resultado diferente.  Não venham falar em falsa simetria... https://t.co/Vk6lp01Hr3; 5; 4; 38; 4; https://twitter.com/Mathector/status/1260673419487690762; None; https://twitter.com/ce_lopess/status/1260585574920065025
2020-05-13 04:41:11+00:00; Mathector; @Pavinatto @JanainaDoBrasil Nem duas da manhã e já tá jantando @Pavinatto?; 1; 0; 27; 0; https://twitter.com/Mathector/status/1260429861081972738; None; None
2020-05-12 20:44:02+00:00; Mathector; Live começará em 15 minutos no Instagram, mandem suas perguntas! 😉😉😉  Link: https://t.co/JU6nKSbSNG https://t.co/boDQcz8dTx; 3; 0; 3; 0; https://twitter.com/Mathector/status/1260309782491209731; None; https://twitter.com/Mathector/status/1260268998614188033
2020-05-12 19:46:32+00:00; Mathector; @gustavoramos @mbello @partidonovo30 Estar do lado da lei é estar na oposição e insisto: já há elementos elementos suficientes para tal!; 1; 0; 0; 0; https://twitter.com/Mathector/status/1260295311668523013; None; None
