2018-12-27 18:53:43+00:00; rafinhabastos; @OtakuAlgum Hahehhshhshs; 121; 2; 0; 0; https://twitter.com/rafinhabastos/status/1078363313400995841; None; None
2018-02-04 04:10:21+00:00; rafinhabastos; Um favorzinho aí: Dá aí uma curtida no retweet que eu vou dar agora pra fazer um barulhinho e ajudar o amigo Rafinha aqui. Vou agradecer com tweets cada um que curtir.; 2802; 71; 191; 9; https://twitter.com/rafinhabastos/status/960002560429117441; None; None
2018-02-03 23:09:52+00:00; rafinhabastos; White men can dab. https://t.co/eNWF5OCvFC; 1850; 40; 541; 92; https://twitter.com/rafinhabastos/status/959926945302634496; None; None
2018-02-02 20:59:30+00:00; rafinhabastos; Seja o que Deus quiser.; 411; 43; 22; 4; https://twitter.com/rafinhabastos/status/959531746848059393; None; None
2018-02-02 20:59:15+00:00; rafinhabastos; Eu, @thejademovie e @kevin_nealon no @TheLaughFactory no dia 13, 19:45. Se você morar em Los Angeles ou estiver passando por lá, venha ver eu passar vergonha fazendo comédia em english (ou não... ainda não sei... saberemos). https://t.co/UGomJI7Xl2; 943; 25; 166; 7; https://twitter.com/rafinhabastos/status/959531686009729025; None; None
2018-02-02 20:58:07+00:00; rafinhabastos; Então... até que enfim vou fazer algo que sempre quis: Stand-up em inglês... em clube de comédia de Los Angeles (nos maiores). Tô ansioso, nervoso, achando que vou me fuder (provavelmente vou). A propaganda de um dos shows vou tuitar agora (se puder, dá um RT aí).; 1114; 43; 66; 3; https://twitter.com/rafinhabastos/status/959531400901877766; None; None
2018-02-01 23:07:15+00:00; rafinhabastos; Bum Bum Tam Tam melhor que Caetano.; 689; 26; 95; 7; https://twitter.com/rafinhabastos/status/959201507710291968; None; None
2018-02-01 12:02:15+00:00; rafinhabastos; Bom dia. https://t.co/DcgsxhLpj3; 2365; 69; 263; 19; https://twitter.com/rafinhabastos/status/959034156918497280; None; None
2018-01-29 22:20:04+00:00; rafinhabastos; Talvez o @cauemoura esteja certo. Episódio novo na Ilha de Barbados. https://t.co/Q40D4Lcqnr https://t.co/nBzaOn8TcR; 1520; 47; 87; 4; https://twitter.com/rafinhabastos/status/958102471674662918; None; None
2018-01-28 11:48:16+00:00; rafinhabastos; @canalCombate @JacareMMA Candelabro.; 24; 6; 0; 0; https://twitter.com/rafinhabastos/status/957581086527311872; None; None
2018-01-28 05:32:35+00:00; rafinhabastos; @CdNLeon Saudade das “video-respostas”. Achava daora.; 330; 9; 7; 0; https://twitter.com/rafinhabastos/status/957486541294710784; None; None
2018-01-28 03:16:50+00:00; rafinhabastos; @Isamoora_ Agora; 4; 0; 0; 0; https://twitter.com/rafinhabastos/status/957452381226262528; None; None
2018-01-28 03:04:25+00:00; rafinhabastos; Nuossa!!! Boa @JacareMMA!!! https://t.co/HpPxW2dNUf; 2465; 69; 398; 111; https://twitter.com/rafinhabastos/status/957449254896914433; None; None
2018-01-27 19:36:52+00:00; rafinhabastos; Ah legal! A privada entope com um charuto agressivo do sujeito... daí eu entro pra dar aquela mijadinha inocente e saio culpado pelo apocalipse. Puta mundo injusto.; 1342; 32; 62; 8; https://twitter.com/rafinhabastos/status/957336623024345089; None; None
2018-01-26 18:31:26+00:00; rafinhabastos; O Brasil realmente não é pra iniciantes. https://t.co/ZqaUnSwgxB; 55685; 316; 28294; 1475; https://twitter.com/rafinhabastos/status/956957770456190977; None; None
2018-01-26 17:03:08+00:00; rafinhabastos; Felizmente o Brasil tem o BBB pra trazer debates relevantes pro nosso cotidiano. https://t.co/P4n80cJwDC; 1320; 81; 243; 21; https://twitter.com/rafinhabastos/status/956935549578817536; None; None
2018-01-26 12:56:21+00:00; rafinhabastos; @HuffPost I cant read your links. https://t.co/kclEQiqJTM; 8; 0; 0; 0; https://twitter.com/rafinhabastos/status/956873443210821633; None; None
2018-01-24 15:19:04+00:00; rafinhabastos; @jeniflrs 🙋🏻‍♂️; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/956184585544577024; None; None
2018-01-24 01:36:17+00:00; rafinhabastos; @dancelttlturner 🙌; 5; 0; 0; 0; https://twitter.com/rafinhabastos/status/955977524017803264; None; None
2018-01-23 17:29:12+00:00; rafinhabastos; Manja muito dos memes. https://t.co/jdeNmgSSDp; 1779; 47; 266; 41; https://twitter.com/rafinhabastos/status/955854945697312769; None; None
2018-01-21 00:26:45+00:00; rafinhabastos; Obrigado Campinas! Mais um dia de casa cheia. 🙌🙌🙌 https://t.co/jpfapgYYwA; 687; 46; 9; 3; https://twitter.com/rafinhabastos/status/954872860492947461; None; None
2018-01-19 21:11:45+00:00; rafinhabastos; Nenhuma mova tecnologia conseguiu reproduzir aquela emoçãozinha ao ouvir a mensagem do ICQ chegando.; 630; 21; 66; 9; https://twitter.com/rafinhabastos/status/954461399975002113; None; None
2018-01-19 20:25:59+00:00; rafinhabastos; É importante a equiparação salarial entre homens e mulheres, mas quando você é o Mark Wahlberg e a moça é a 3ª coadjuvante de Dawson’s Creek, fica difícil defender.; 512; 47; 30; 31; https://twitter.com/rafinhabastos/status/954449882428985344; None; None
2018-01-19 20:23:30+00:00; rafinhabastos; #tbt https://t.co/xFoSgaNFqn; 642; 52; 128; 47; https://twitter.com/rafinhabastos/status/954449259071492097; None; None
2018-01-19 16:43:08+00:00; rafinhabastos; @joemamartins Calmaaaa... respiiiira. 😂😂😂; 7; 0; 0; 0; https://twitter.com/rafinhabastos/status/954393800201424897; None; None
2018-01-19 15:02:03+00:00; rafinhabastos; @caitomainier Mano... não se explica CARALHO. Forte abraço.; 197; 13; 6; 0; https://twitter.com/rafinhabastos/status/954368362968178688; None; None
2018-01-19 14:56:41+00:00; rafinhabastos; @bicmuller Muitos “influenciadores” nascem do bullying... do humor acidental que o alvo, a personalidade, nem nota. São retardados que herdam um pequeno poder que atrai enganadores. Foi o que aconteceu. A única culpa da menina foi ter comido cocô na infância. Ela é legal.... só é lesa.; 12; 1; 0; 0; https://twitter.com/rafinhabastos/status/954367012364607488; None; None
2018-01-19 14:45:07+00:00; rafinhabastos; Faço fácil. https://t.co/7RqzW4HRXb; 1793; 252; 399; 404; https://twitter.com/rafinhabastos/status/954364101156843520; None; None
2018-01-19 06:25:05+00:00; rafinhabastos; @Uma_Nina_Ai 😉; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/954238264541663232; None; None
2018-01-18 17:32:51+00:00; rafinhabastos; Ultimate Beastmaterzinho. @NetflixBrasil @netflix @Beastmaster https://t.co/dYCSLk6OvH; 769; 16; 100; 12; https://twitter.com/rafinhabastos/status/954043922875146241; None; None
2018-01-18 17:31:05+00:00; rafinhabastos; @FeCastanhari Bem louco; 135; 0; 3; 0; https://twitter.com/rafinhabastos/status/954043479302266880; None; None
2018-01-17 23:01:51+00:00; rafinhabastos; A internet precisa de mais mensagens encorajadoras como essa. https://t.co/8NIvGJAKuh; 1468; 29; 140; 13; https://twitter.com/rafinhabastos/status/953764330079735809; None; None
2018-01-17 12:29:44+00:00; rafinhabastos; @ilauraromano @Beastmaster 🙌; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/953605255140438016; None; None
2018-01-16 21:44:54+00:00; rafinhabastos; Este ano entra na @netflix a 3a temporada de Ultimate Beastmaster. E eu fui o único apresentador que teve coragem de enfrentar o circuito. @NetflixBrasil @Beastmaster; 416; 28; 17; 7; https://twitter.com/rafinhabastos/status/953382577880084481; None; None
2018-01-15 13:08:25+00:00; rafinhabastos; @BabiOliveiraa_ 🙌; 10; 0; 0; 0; https://twitter.com/rafinhabastos/status/952890213696786432; None; None
2018-01-15 12:23:47+00:00; rafinhabastos; @Tatawerneck Deveria ter pego um Uber. Amiga minha entrou num chorando por causa do namorado. O motorista já virou pra ela e disse: Esse The Voice Kids é pura emoção, né?! #UberMelhorQueTaxi; 1029; 12; 28; 2; https://twitter.com/rafinhabastos/status/952878983170883584; None; None
2018-01-14 15:21:10+00:00; rafinhabastos; A vaidade em tempo de rede social chegou a um ponto em que postar foto sem maquiagem é um grito de liberdade. Vâmo revê isso aí, humanidade.; 3526; 24; 761; 25; https://twitter.com/rafinhabastos/status/952561235257692160; None; None
2018-01-14 15:17:55+00:00; rafinhabastos; @fe_morel ???; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/952560414889562113; None; None
2018-01-14 10:39:07+00:00; rafinhabastos; @oMariosouza UahahshhwhhHahha; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/952490253075566594; None; None
2018-01-14 02:55:31+00:00; rafinhabastos; O jogo mais fudido da NBA do ano e a emocao dos caras do sportv como é que ta?!?!?! Tá tipo Gama X Hercílio Luz na Copa SP de juniores. Bacana. #biravelho; 468; 28; 26; 6; https://twitter.com/rafinhabastos/status/952373586764984320; None; None
2018-01-14 02:22:40+00:00; rafinhabastos; Xinguei mesmo. Falei tudo que já queria dizer há meses. Não me arrependo. Tô aliviado. Foda-se o que vai pensar. /// 2 minutos depois... https://t.co/EadjFt9DAz; 1529; 21; 443; 26; https://twitter.com/rafinhabastos/status/952365316105015302; None; None
2018-01-14 02:20:19+00:00; rafinhabastos; @miladasfotox 😂😂😂😂; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/952364727530934275; None; None
2018-01-14 02:18:15+00:00; rafinhabastos; @Nandibarreto Nunca fiz; 5; 1; 0; 0; https://twitter.com/rafinhabastos/status/952364206472523776; None; None
2018-01-14 02:07:48+00:00; rafinhabastos; Nunca dei moral pra esse Friends. Friends de verdade não ficam pegando a mulher dos parcêro. #NotaZero https://t.co/8pp8i0yeN5; 864; 39; 107; 18; https://twitter.com/rafinhabastos/status/952361574836199424; None; None
2018-01-14 01:37:38+00:00; rafinhabastos; Na imagem, Kevin Durant tenta enterrar e a bola escapa. Após o quarto replay... Rob Porto: O que aconteceu, Bira? Bira: A bola escapou. Birinha, mostrando que respeita o espectador com deficiência visual. #BiraVelho #NBA @sportv; 386; 11; 42; 3; https://twitter.com/rafinhabastos/status/952353982780989441; None; None
2018-01-14 01:29:19+00:00; rafinhabastos; “Não existe bola de 22 pontos”. Birinha mostrando profundo conhecimento da regra do basquetebol. #BiraVelho #NBA @sportv; 396; 12; 41; 2; https://twitter.com/rafinhabastos/status/952351893153558528; None; None
2018-01-14 01:27:33+00:00; rafinhabastos; Pra quem assiste a NBA no @sportv... tá lançada a tag #BiraVelho.; 235; 8; 24; 3; https://twitter.com/rafinhabastos/status/952351448347693056; None; None
2018-01-14 01:17:15+00:00; rafinhabastos; Rob Porto: Como seria o Jordan na NBA hoje, Bira Belo? Bira: Ia jogar. Sem dúvida alguma. Bela análise, campeão. Parabéns! #AmeninadaDaBase #LanceLivreGanhaJogo; 937; 37; 140; 11; https://twitter.com/rafinhabastos/status/952348855428960256; None; None
2018-01-13 15:23:54+00:00; rafinhabastos; @Alice123Hot 😉; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/952199532799983617; None; None
2018-01-13 15:11:23+00:00; rafinhabastos; @CarolPinelli_ 😉; 0; 0; 0; 0; https://twitter.com/rafinhabastos/status/952196385310478337; None; None
2018-01-13 05:14:14+00:00; rafinhabastos; @chorinhobastos @prorodrigues Aeeee!!! 😉🙌; 18; 0; 0; 0; https://twitter.com/rafinhabastos/status/952046106589921280; None; None
2018-01-12 23:26:11+00:00; rafinhabastos; @elisamarquesp 😉; 5; 0; 0; 0; https://twitter.com/rafinhabastos/status/951958516625035264; None; None
2018-01-12 22:49:39+00:00; rafinhabastos; @O_Demiurgo33 👑; 1; 1; 1; 0; https://twitter.com/rafinhabastos/status/951949322479984642; None; None
2018-01-12 22:49:29+00:00; rafinhabastos; @tessutti_r 🙌; 1; 0; 0; 0; https://twitter.com/rafinhabastos/status/951949280142594048; None; None
2018-01-12 20:19:12+00:00; rafinhabastos; @philvsf Uahhwhahshhehahha!; 2; 0; 0; 0; https://twitter.com/rafinhabastos/status/951911459990228992; None; None
2018-01-12 20:00:23+00:00; rafinhabastos; E ainda me perguntam: “Tanta gente te enche o saco... como vc aguenta?”, então... esse tipo de msg responde a questão. Foda. https://t.co/Cnf5qeVYRb; 915; 16; 28; 6; https://twitter.com/rafinhabastos/status/951906727024263168; None; None
2018-01-12 19:56:41+00:00; rafinhabastos; E ainda me perguntam: “Tanta gente te enche o saco... como vc aguenta?”, então... esse tipo de msg responde a questão. https://t.co/oun2Whtqlw; 2714; 41; 72; 7; https://twitter.com/rafinhabastos/status/951905792738955264; None; None
2018-01-12 13:15:31+00:00; rafinhabastos; Uma hora a idade chega, guerreiro. https://t.co/9r2GVyjv4c; 1884; 38; 48; 6; https://twitter.com/rafinhabastos/status/951804835648757760; None; None
2018-01-12 02:17:49+00:00; rafinhabastos; @Sa_ameliaF @jjaomoreira Até eu deu block; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/951639321303502853; None; None
2018-01-11 16:13:58+00:00; rafinhabastos; Estava na rua com muita vontade de mijar. Entrei no primeiro restaurante que vi. Tirei o pau pra fora e entrei na cozinha. A vida é linda. #pas; 695; 33; 35; 12; https://twitter.com/rafinhabastos/status/951487358171516928; None; None
2018-01-09 05:01:33+00:00; rafinhabastos; @Taalitabrgs 😂😂😂😂😂; 12; 1; 0; 0; https://twitter.com/rafinhabastos/status/950593364394733568; None; None
2018-01-09 04:45:20+00:00; rafinhabastos; Não sei o q vcs fizeram, mas aparentemente sou tendência hoje no Xvideos. https://t.co/dxSILfyLaw; 2211; 119; 158; 28; https://twitter.com/rafinhabastos/status/950589281558499329; None; None
2018-01-09 04:42:54+00:00; rafinhabastos; @eitatiih 🙌; 4; 0; 0; 0; https://twitter.com/rafinhabastos/status/950588669659926528; None; None
2018-01-08 21:38:40+00:00; rafinhabastos; @Bob_Fernandes 😂😂😂😂; 6; 0; 0; 0; https://twitter.com/rafinhabastos/status/950481907707457543; None; None
2018-01-08 21:08:48+00:00; rafinhabastos; Não lembro em que contexto isso foi dito, mas desde já me arrependo. Vídeo novo da Ilha de Barbados... assiste ae! https://t.co/T5b2Ri4wvZ https://t.co/Kadj0lGMCF; 471; 14; 44; 4; https://twitter.com/rafinhabastos/status/950474390424170496; None; None
2018-01-08 20:38:08+00:00; rafinhabastos; @Dani_CGouveia @pecesiqueira @cauemoura 🙌; 3; 0; 0; 0; https://twitter.com/rafinhabastos/status/950466675345973250; None; None
2018-01-08 18:17:54+00:00; rafinhabastos; @Rockbrabo @SporTV @ivanzm O melhor locutor do br; 6; 1; 0; 0; https://twitter.com/rafinhabastos/status/950431383792611330; None; None
2018-01-08 15:27:57+00:00; rafinhabastos; Galera compartilhava trecho de filme pornô... então passou a mandar vídeo vazado de gente comum. Agora a onda é divulgar, junto com a cena, o face da menina, fotos com a família e até informações sobre o emprego dela. Na boa, não faz isso. Mesmo. E manda quem fizer, tomar no cu.; 6172; 68; 1447; 86; https://twitter.com/rafinhabastos/status/950388614076264448; None; None
2018-01-08 03:41:47+00:00; rafinhabastos; Olá Bira Belo, comentarista de NBA do @sportv. Foda-se a “meninada da base” e o que eles tem que prestar atenção. Para de comentar basquete como um professor de ed.física de 75 anos. Obrigado.; 1405; 45; 182; 40; https://twitter.com/rafinhabastos/status/950210900614615041; None; None
2018-01-08 03:34:05+00:00; rafinhabastos; @LuizThunderbird Grande Thunder! Vc precisa de um programa de madrugada sobre o submundo do sexo bizarro.; 23; 1; 2; 0; https://twitter.com/rafinhabastos/status/950208964763013120; None; None
2018-01-08 03:32:32+00:00; rafinhabastos; @Padig Teu blog tá bombadão. A matéria da minha série com a Paloma eu continuo recebendo da galera. 🙌; 14; 1; 1; 0; https://twitter.com/rafinhabastos/status/950208575066071040; None; None
2018-01-08 03:23:33+00:00; rafinhabastos; Curiosidade: Se vc pesquisar “RAFINHA BASTOS” no Xvideos, tem um vídeo de sexo em que eu realmente apareço.; 1004; 96; 59; 25; https://twitter.com/rafinhabastos/status/950206312113147905; None; None
2018-01-08 03:07:31+00:00; rafinhabastos; Entrei no xvideos e tinha um cara muito parecido comigo numa thumb. Muito. Cliquei. Não era eu. Respirei aliviado. O moço estava levando a pior no vídeo. Sofria muito.; 833; 31; 38; 7; https://twitter.com/rafinhabastos/status/950202278551654402; None; None
2018-01-08 03:04:58+00:00; rafinhabastos; @Tonkiel Conheci ele em LA. Pareceu ser um cara legal. Trocamos 3 frases, nenhuma delas ofendeu ambas as partes.; 14; 1; 0; 0; https://twitter.com/rafinhabastos/status/950201637720686593; None; None
2018-01-08 02:40:35+00:00; rafinhabastos; Tem Eu, Ela e 1 Milhão de Seguidores no NOW. É uma série muito legal. Satisfação garantida ou seu dinheiro de volta. https://t.co/wTzIxzi2pT https://t.co/tHxf8dMhgV; 168; 9; 3; 0; https://twitter.com/rafinhabastos/status/950195498786443264; None; None
2018-01-07 04:00:29+00:00; rafinhabastos; @NBA No. I play because is a good aerobic exercise. Thanks.; 58; 1; 4; 0; https://twitter.com/rafinhabastos/status/949853217164324865; None; None
2018-01-06 18:26:59+00:00; rafinhabastos; @Gabriela_Mestre Ah tá... tenho assessores que fazem plantão aos sábados. https://t.co/UeTAZN3IXW; 33; 0; 0; 0; https://twitter.com/rafinhabastos/status/949708891264253953; None; None
2018-01-06 18:23:55+00:00; rafinhabastos; A vida já era um negócio muito legal... aí o ser humano vai lá e cria o ar condicionado pra deixar ela ainda mais top. Que maravilha!; 945; 21; 96; 10; https://twitter.com/rafinhabastos/status/949708123081707520; None; None
2018-01-06 18:18:19+00:00; rafinhabastos; @PereiraRbT 🙌; 28; 0; 3; 0; https://twitter.com/rafinhabastos/status/949706713372020741; None; None
2018-01-06 18:17:20+00:00; rafinhabastos; @anna_bitt Pô tia! Olhei o seu Twitter e vi q você só xinga as pessoas e ainda espera o amor de um argentino que está cagando pra você. As coisas não estão indo muito bem hein!?; 8; 2; 0; 0; https://twitter.com/rafinhabastos/status/949706466482642946; None; None
2018-01-06 18:15:29+00:00; rafinhabastos; @rodrigueesjimmy @ahgabss @pecesiqueira @cauemoura 🙌; 1; 1; 0; 0; https://twitter.com/rafinhabastos/status/949705997618163713; None; None
