[2020-12-05 22:47:05+00:00; AnaPaulaVolei; @jeffs_araujo35 ❤️ Mestre demais.; 0; 0; 19; 0; https://twitter.com/AnaPaulaVolei/status/1335355040362479617; None; None] 
[2020-02-29 20:51:57+00:00; AnaPaulaVolei; Here we go.  Donald J. Trump  #CPAC2020 https://t.co/fmAACw16du; 248; 744; 6828; 17; https://twitter.com/AnaPaulaVolei/status/1233857459833446403; None; None] 
[2020-02-29 19:20:16+00:00; AnaPaulaVolei; @RMPoficial @silvioluiz @Osandrobarboza ❤️ E apaixonados por cachorros!☺️❤️🥰🐶; 4; 2; 87; 0; https://twitter.com/AnaPaulaVolei/status/1233834389479600128; None; None] 
[2020-02-29 18:35:27+00:00; AnaPaulaVolei; @silvioluiz @Osandrobarboza ❤️❤️❤️!!!; 6; 0; 124; 1; https://twitter.com/AnaPaulaVolei/status/1233823112208273409; None; None] 
[2020-02-29 18:33:10+00:00; AnaPaulaVolei; @MarPetrucelli Vc tem selo de qualidade em nossos corações!😉🌹; 4; 7; 242; 1; https://twitter.com/AnaPaulaVolei/status/1233822535445340160; None; None] 
[2020-02-29 18:30:21+00:00; AnaPaulaVolei; @Jonhanakin 👇 https://t.co/Gp7Faw4KMa; 0; 0; 1; 0; https://twitter.com/AnaPaulaVolei/status/1233821826830213121; None; None] 
[2020-02-29 18:29:40+00:00; AnaPaulaVolei; @CSantAnna2 👇 https://t.co/Gp7Faw4KMa; 5; 3; 37; 0; https://twitter.com/AnaPaulaVolei/status/1233821654905708544; None; None] 
[2020-02-29 18:27:38+00:00; AnaPaulaVolei; @ElielbsonS Sim! 👇 https://t.co/Gp7Faw4KMa; 0; 0; 10; 0; https://twitter.com/AnaPaulaVolei/status/1233821141812289537; None; None] 
[2020-02-29 17:27:31+00:00; AnaPaulaVolei; Já a postos aguardando o discurso de Donald Trump daqui a pouco no CPAC 2020! #AmericaVsSocialism #KeepAmericaGreat #CPAC2020 https://t.co/RaGcQAlwqZ; 337; 992; 12491; 25; https://twitter.com/AnaPaulaVolei/status/1233806012982943751; None; None] 
[2020-02-29 17:04:51+00:00; AnaPaulaVolei; @ASachsida Salve, mestre. Bring it on.☺️ Um beijo!; 1; 5; 127; 0; https://twitter.com/AnaPaulaVolei/status/1233800311367593984; None; None] 
[2020-02-29 16:41:27+00:00; AnaPaulaVolei; @DamaresAlves Jamais. Obrigada e um beijo, Ministra. Continue o lindo trabalho e inspirando milhares de mulheres.🌹; 44; 145; 3745; 6; https://twitter.com/AnaPaulaVolei/status/1233794419570155520; None; None] 
[2020-02-29 16:36:00+00:00; AnaPaulaVolei; @Osandrobarboza Exato, Sandro. Discordar é saudável e necessário em qualquer boa democracia, mas sempre com respeito. Um beijo.; 11; 9; 323; 0; https://twitter.com/AnaPaulaVolei/status/1233793050511650816; None; None] 
[2020-02-29 16:31:47+00:00; AnaPaulaVolei; @cristinagraeml @Ermo_Ribeiro Discordar, com respeito, é preciso e saudável em qualquer democracia.; 0; 1; 14; 0; https://twitter.com/AnaPaulaVolei/status/1233791988148973573; None; None] 
[2020-02-29 16:16:26+00:00; AnaPaulaVolei; @vandacelia Discordar não é isso. Perfeito, Vanda. Um beijo.🌹; 1; 0; 55; 0; https://twitter.com/AnaPaulaVolei/status/1233788125740195840; None; None] 
[2020-02-29 16:15:22+00:00; AnaPaulaVolei; @garotasemfio @diegoescosteguy 🌹Obrigada, Bia. Um beijo carinhoso, querida.; 0; 0; 8; 0; https://twitter.com/AnaPaulaVolei/status/1233787857023754241; None; None] 
[2020-02-29 16:08:00+00:00; AnaPaulaVolei; @JohnJamesMI @CPAC Just watched your presentation here at CPAC, John. Thank you for your services. You’re a true inspiration!; 0; 6; 48; 0; https://twitter.com/AnaPaulaVolei/status/1233786002038312960; None; None] 
[2020-02-29 06:24:19+00:00; AnaPaulaVolei; Um pouco da palestra aqui no #CPAC e do incrível trabalho de @BrandonStraka, Democrata até 2016 e hoje um fervoroso Republicano registrado e ativista da famosa - e maravilhosa - REDPILL!☺️🌹 Já estou trabalhando para levar Brandon ao Brasil! #WalkAway https://t.co/TPwM5Joukv; 57; 321; 2333; 6; https://twitter.com/AnaPaulaVolei/status/1233639115343777792; None; None] 
[2020-02-29 04:57:16+00:00; AnaPaulaVolei; Hoje conheci e conversei com o maravilhoso @BrandonStraka, gay, ex-Dem que depois de votar em Hillary em 2016 resolveu investigar a veracidade do que Dems e gde parte da mídia divulgavam sobre Trump.🤔 Voilà.‼️Fundou o espetacular movimento #WalkAway e se tornou Republicano.#CPAC https://t.co/cQyUhxn2mH; 162; 1144; 9828; 25; https://twitter.com/AnaPaulaVolei/status/1233617206489026560; None; None] 
[2020-02-29 04:16:15+00:00; AnaPaulaVolei; @benebarbosa_mvb Gente!😳; 8; 8; 325; 0; https://twitter.com/AnaPaulaVolei/status/1233606885829488642; None; None] 
[2020-02-29 04:05:23+00:00; AnaPaulaVolei; @BrandonStraka I’ll call Paul next week! Let’s bring #WalkAway to Brazil! Keep fighting the good fight!; 3; 3; 23; 0; https://twitter.com/AnaPaulaVolei/status/1233604149671055361; None; None] 
[2020-02-29 03:58:37+00:00; AnaPaulaVolei; @BrandonStraka It was great meeting and talking to you today, Brandon! Let’s bring you to Brazil! They’re going to love you and you’ll love Brazilians!; 1; 2; 33; 0; https://twitter.com/AnaPaulaVolei/status/1233602446385123328; None; None] 
[2020-02-29 03:36:03+00:00; AnaPaulaVolei; @orlandotambosi Seguimos, Professor. Um beijo!🌹; 1; 0; 127; 0; https://twitter.com/AnaPaulaVolei/status/1233596771051483137; None; None] 
[2020-02-29 03:08:15+00:00; AnaPaulaVolei; @mariabopp @jairbolsonaro E eu realmente não sei quem é vc, mas continuem, mostrem todas as suas cores. Quanto mais o seu lado fala e se mostra, melhor. Essa hipocrisia é apenas combustível para o Brasil que não suporta mais gente como vc.; 309; 308; 4981; 9; https://twitter.com/AnaPaulaVolei/status/1233589773673148416; None; None] 
[2020-02-29 03:02:07+00:00; AnaPaulaVolei; @Biakicis 🌹; 21; 43; 2838; 1; https://twitter.com/AnaPaulaVolei/status/1233588227342245888; None; None] 
[2020-02-29 02:50:08+00:00; AnaPaulaVolei; @SilviaMariozi 🌹; 1; 3; 469; 0; https://twitter.com/AnaPaulaVolei/status/1233585215483916294; None; None] 
[2020-02-29 02:47:23+00:00; AnaPaulaVolei; @DrDrmaurobassi Descobriram que o poder é, na verdade, do povo. “We the people”.; 12; 68; 1431; 2; https://twitter.com/AnaPaulaVolei/status/1233584523008512000; None; None] 
[2020-02-29 02:38:52+00:00; AnaPaulaVolei; @cristinagraeml Não vai ficar perdido não, querida. Vc é uma baita de uma profissional. E justa. Beijos!🌹; 8; 38; 2012; 2; https://twitter.com/AnaPaulaVolei/status/1233582376711852033; None; None] 
[2020-02-29 02:35:36+00:00; AnaPaulaVolei; @realpfigueiredo Faltou o café, mas crianças são mais importantes! See you next time!; 3; 9; 207; 0; https://twitter.com/AnaPaulaVolei/status/1233581557459410945; None; None] 
[2020-02-29 02:31:22+00:00; AnaPaulaVolei; @realpfigueiredo Faz sentido.; 4; 6; 720; 0; https://twitter.com/AnaPaulaVolei/status/1233580489119870976; None; None] 
[2020-02-29 02:30:42+00:00; AnaPaulaVolei; @lucasgualtieri 🌹Rumo ao topo de novo!☺️; 6; 6; 480; 0; https://twitter.com/AnaPaulaVolei/status/1233580324774457345; None; None] 
[2020-02-29 02:29:26+00:00; AnaPaulaVolei; @LucasNFD @rodrigo_rangel Lucas, Rangel está condenando exatamente a falta de civilidade.  Tenho absoluta certeza que não há endosso ao ataque por parte do Rangel, pessoa por quem tenho grande respeito.; 1; 1; 10; 0; https://twitter.com/AnaPaulaVolei/status/1233580003809427456; None; None] 
[2020-02-29 02:23:53+00:00; AnaPaulaVolei; @diegoescosteguy Fato. Um beijo, querido.🌹; 3; 7; 413; 1; https://twitter.com/AnaPaulaVolei/status/1233578607051714561; None; None] 
[2020-02-29 02:19:52+00:00; AnaPaulaVolei; @majorfabianadep Mexeu com uma, mas não com todas.; 99; 228; 5742; 8; https://twitter.com/AnaPaulaVolei/status/1233577595687624704; None; None] 
[2020-02-29 02:18:20+00:00; AnaPaulaVolei; @rodrigo_rangel Lamentável, Rangel. Obrigada. Seguimos.; 4; 6; 684; 0; https://twitter.com/AnaPaulaVolei/status/1233577211724169217; None; None] 
[2020-02-29 02:15:16+00:00; AnaPaulaVolei; @jairbolsonaro Obrigada, Presidente.; 258; 606; 12178; 8; https://twitter.com/AnaPaulaVolei/status/1233576440383315970; None; None] 
[2020-02-29 02:10:04+00:00; AnaPaulaVolei; @joaowdf @ultrajano @folha Clássico. “Mas, mas...”. Vcs nunca decepcionam. É tiro certo. 100% de acerto. 😏; 13; 29; 1434; 0; https://twitter.com/AnaPaulaVolei/status/1233575132012195840; None; None] 
[2020-02-29 02:07:14+00:00; AnaPaulaVolei; @renata_passari 🌹; 1; 3; 325; 0; https://twitter.com/AnaPaulaVolei/status/1233574419169148928; None; None] 
[2020-02-29 02:02:48+00:00; AnaPaulaVolei; @filipetrielli 🌹; 5; 6; 639; 0; https://twitter.com/AnaPaulaVolei/status/1233573299973738497; None; None] 
[2020-02-29 02:02:02+00:00; AnaPaulaVolei; @RenatoBenittes @Andersonss11 @ultrajano Só membros da seita - e os que  mamavam muito nas tetas do esporte petista - não enxergam isso.; 19; 21; 414; 3; https://twitter.com/AnaPaulaVolei/status/1233573107069308929; None; None] 
[2020-02-29 01:45:39+00:00; AnaPaulaVolei; @AldecirJr @gugachacra Eu tbm.; 17; 10; 971; 0; https://twitter.com/AnaPaulaVolei/status/1233568985704271872; None; None] 
[2020-02-29 01:41:47+00:00; AnaPaulaVolei; @RicaPerrone Vc não tem verificação, vc tem selo de qualidade.😁🌹; 20; 37; 1151; 1; https://twitter.com/AnaPaulaVolei/status/1233568011828826112; None; None] 
[2020-02-29 01:38:02+00:00; AnaPaulaVolei; @PedroCerize ☺️🌹; 5; 2; 458; 1; https://twitter.com/AnaPaulaVolei/status/1233567071042142209; None; None] 
[2020-02-29 01:37:14+00:00; AnaPaulaVolei; @horiphotos @ultrajano Secou.; 16; 10; 612; 1; https://twitter.com/AnaPaulaVolei/status/1233566866553147401; None; None] 
[2020-02-29 01:37:02+00:00; AnaPaulaVolei; @SandecoSincero @ultrajano 🎯; 16; 14; 706; 0; https://twitter.com/AnaPaulaVolei/status/1233566815416147970; None; None] 
[2020-02-29 01:33:23+00:00; AnaPaulaVolei; Vou testar uma coisa aqui.🤨 Vamos ver quantos perfis verificados ou membros da imprensa aparecem para me defender?🤔 Valendo. https://t.co/q0aU2y8TnV; 6128; 4623; 35489; 559; https://twitter.com/AnaPaulaVolei/status/1233565900240048129; None; None] 
[2020-02-29 01:28:45+00:00; AnaPaulaVolei; @MoraesDAugusto @ultrajano Não. Foi o governo mais corrupto da história do Brasil e, assim como todo país, o esporte pagou e paga até hoje muito caro por isso.; 105; 119; 2312; 4; https://twitter.com/AnaPaulaVolei/status/1233564731996327942; None; None] 
[2020-02-29 01:25:52+00:00; AnaPaulaVolei; @guimartinelli__ @ultrajano Minha resposta é a mesma de anos: qualquer ministério ou secretaria de esporte deve ser extinto e sair das garras do governo. Qualquer estímulo ao esporte deveria ser dentro do Ministério da Educação. E ONG que quer receber verba federal? Não me faça rir.; 52; 21; 147; 15; https://twitter.com/AnaPaulaVolei/status/1233564008696995841; None; None] 
[2020-02-29 01:20:11+00:00; AnaPaulaVolei; Tenho sim, @ultrajano: onde o senhor estava qdo o esporte nacional - principalmente o Ministério do Esporte - foi usado pelo PT como ferramenta de corrupção, qdo milhões foram desviados pela gestão do seu Deus, Lula? Faça-me o favor e volte para a sua insignificância. https://t.co/1ThdbEnOo0; 3229; 4582; 30545; 424; https://twitter.com/AnaPaulaVolei/status/1233562575130038278; None; https://twitter.com/ultrajano/status/1233531497744945154] 
[2020-02-28 20:17:24+00:00; AnaPaulaVolei; @luizaffranco11 Estou atuando no Brasil tbm, Luiza. Falei sobre o assunto no CPAC no Brasil e tenho conversado com vários membros do nosso Congresso.; 2; 3; 64; 0; https://twitter.com/AnaPaulaVolei/status/1233486378656202760; None; None] 
[2020-02-28 19:10:30+00:00; AnaPaulaVolei; Produtivas conversas c/membros do Congresso e governo americano, como Mark Meadows e K.T. McFarland, sobre a injusta política de transexuais no esporte feminino e o que podemos fazer p/proteger jovens atletas nos EUA que já perdem bolsas universitárias p/meninos biológicos. #CPAC https://t.co/jyvuh5V7gv; 117; 720; 5939; 12; https://twitter.com/AnaPaulaVolei/status/1233469544414490624; None; None] 
[2020-02-28 15:30:55+00:00; AnaPaulaVolei; Há 3 anos ouvimos sobre o impeachment de Trump nos EUA.  Impicha primeiro, acha o crime depois. Perder uma eleição não deve ser fácil para quem não tem nada a oferecer. E o barco segue o mesmo curso no Brasil. Há mto o que fazer, deixem as viúvas da resistência falando sozinhas.; 603; 5634; 28867; 260; https://twitter.com/AnaPaulaVolei/status/1233414284153171968; None; None] 
[2020-02-27 19:11:27+00:00; AnaPaulaVolei; @CaRenaeTX @charliekirk11 🌹❤️; 2; 0; 14; 0; https://twitter.com/AnaPaulaVolei/status/1233107393426468864; None; None] 
[2020-02-27 03:21:30+00:00; AnaPaulaVolei; @joaoleiteBH Obrigada, João. As mulheres já estão perdendo preciosos espaços em escolas, universidades, ligas profissionais...Aqui nos EUA meninas já perdem bolsas universitárias para meninos biológicos.; 1; 16; 219; 0; https://twitter.com/AnaPaulaVolei/status/1232868332036149249; None; None] 
[2020-02-27 03:15:45+00:00; AnaPaulaVolei; @EnioLuccaJr @dariojjunior 😇☺️ (😈); 1; 0; 11; 0; https://twitter.com/AnaPaulaVolei/status/1232866885609410560; None; None] 
[2020-02-26 22:13:08+00:00; AnaPaulaVolei; Here we go! 🇺🇸   “AMERICA vs. SOCIALISM” #CPAC2020 https://t.co/DkhRgRitbU; 197; 564; 7389; 17; https://twitter.com/AnaPaulaVolei/status/1232790726586617858; None; None] 
[2020-02-25 17:07:06+00:00; AnaPaulaVolei; Começa amanhã o CPAC aqui em Washington. A convite de Charlie Gerow, ex-assessor do presidente Reagan, estarei falando com políticos e senadores americanos sobre transexuais no esporte feminino e como essa política vem prejudicando mulheres e jovens atletas nos EUA e no mundo. https://t.co/HAUV3E1WX0; 441; 1378; 10014; 46; https://twitter.com/AnaPaulaVolei/status/1232351326639738881; None; None] 
[2020-02-22 15:39:47+00:00; AnaPaulaVolei; @flaviogordon O engraçado é que esse tal “lugar de fala” desaparece quando falo de esporte feminino para defender atletas mulheres! 😂🤷🏻‍♀️; 34; 179; 1555; 4; https://twitter.com/AnaPaulaVolei/status/1231242187255373824; None; None] 
[2020-02-20 15:02:58+00:00; AnaPaulaVolei; @gustDanconia 🎯; 1; 1; 56; 0; https://twitter.com/AnaPaulaVolei/status/1230508145379692544; None; None] 
[2020-02-20 15:02:14+00:00; AnaPaulaVolei; @fragagercossimo 😄✌️; 0; 1; 18; 0; https://twitter.com/AnaPaulaVolei/status/1230507961044197377; None; None] 
[2020-02-20 14:59:51+00:00; AnaPaulaVolei; @benebarbosa_mvb Calma, Bene! Ainda estou tentando explicar o estatuto do desarmamento, a CPI das feiqui nius e que o Senado aprovou a proibição de veículos movidos a combustíveis fósseis a partir de 2030.; 158; 468; 5836; 12; https://twitter.com/AnaPaulaVolei/status/1230507360726073345; None; None] 
[2020-02-20 14:53:49+00:00; AnaPaulaVolei; Prévia da inflação oficial desacelera para 0,22%, menor resultado para fevereiro desde 1994.  👉Menor resultado para meses de fevereiro desde o início do Plano Real.   Tempos obscuros!😱  https://t.co/1hNlPcWLct https://t.co/6VrPJb3bvm; 183; 1359; 6090; 92; https://twitter.com/AnaPaulaVolei/status/1230505844971692032; None; None] 
[2020-02-20 14:38:18+00:00; AnaPaulaVolei; @AiltonBenedito Campanha nos postos de atendimento: “sou da paz, devolva sua retroescavadeira”!; 15; 123; 844; 2; https://twitter.com/AnaPaulaVolei/status/1230501936803110912; None; None] 
[2020-02-20 14:36:13+00:00; AnaPaulaVolei; @biancheti Tempos obscuros, meu caro! Onde já se viu apostar na qualidade para resultados? ☺️; 7; 10; 528; 0; https://twitter.com/AnaPaulaVolei/status/1230501413840547840; None; None] 
[2020-02-20 14:30:48+00:00; AnaPaulaVolei; @GiseleDaminell2 😁☺️; 1; 3; 74; 0; https://twitter.com/AnaPaulaVolei/status/1230500051245338624; None; None] 
[2020-02-20 14:20:19+00:00; AnaPaulaVolei; @mp__machado Matemática simples.☺️; 2; 3; 153; 0; https://twitter.com/AnaPaulaVolei/status/1230497414743646209; None; None] 
[2020-02-20 14:19:43+00:00; AnaPaulaVolei; @JamesGBrasil https://t.co/Y2Hr55Bt5n; 0; 0; 118; 0; https://twitter.com/AnaPaulaVolei/status/1230497262339362821; None; None] 
[2020-02-20 14:18:32+00:00; AnaPaulaVolei; @Jamtoim Yep! 😃; 2; 0; 57; 0; https://twitter.com/AnaPaulaVolei/status/1230496964560556032; None; None] 
[2020-02-20 14:13:24+00:00; AnaPaulaVolei; @Edvanio61586103 Assim não dá. Onde vamos parar? Chamem a Greta!; 1; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1230495670542295040; None; None] 
[2020-02-20 14:10:59+00:00; AnaPaulaVolei; @andreranger Ô.; 1; 0; 24; 0; https://twitter.com/AnaPaulaVolei/status/1230495065270714368; None; None] 
[2020-02-20 14:08:45+00:00; AnaPaulaVolei; Prometo não atrapalhar a narrativa do dia, vou só deixar isso aqui e já estou de saída.   Petrobras registra o maior lucro de sua história.  Petrobras registra o maior lucro de sua história.  Petrobras registra o maior lucro de sua história.  https://t.co/a8xV35x3Lz https://t.co/BT7xwVtHNk; 614; 3435; 15647; 297; https://twitter.com/AnaPaulaVolei/status/1230494503842136064; None; None] 
[2020-02-20 13:59:21+00:00; AnaPaulaVolei; @iago_dpaula Tá certo, a próxima invasão do MST vamos de retroescavadeira pra cima de todos.; 19; 22; 322; 2; https://twitter.com/AnaPaulaVolei/status/1230492137965244417; None; None] 
[2020-02-20 13:52:34+00:00; AnaPaulaVolei; Bom dia a todos preocupados com a democracia. Tempos estranhos onde não podemos nem dirigir uma retroescavadeira em paz pra cima das pessoas. https://t.co/XqrsfQscCW; 767; 4605; 21634; 275; https://twitter.com/AnaPaulaVolei/status/1230490430170529792; None; None] 
[2020-02-20 05:00:27+00:00; AnaPaulaVolei; @NatuzaNery @elianalima 🌹; 3; 0; 18; 0; https://twitter.com/AnaPaulaVolei/status/1230356519297765382; None; None] 
[2020-02-20 04:57:49+00:00; AnaPaulaVolei; @realDailyWire Tired of winning?; 6; 4; 115; 0; https://twitter.com/AnaPaulaVolei/status/1230355857176555520; None; None] 
[2020-02-20 04:17:46+00:00; AnaPaulaVolei; @coimbraiuri @rochajornal https://t.co/Zk1kOOyDpc; 3; 0; 59; 0; https://twitter.com/AnaPaulaVolei/status/1230345778255630336; None; None] 
[2020-02-20 04:12:30+00:00; AnaPaulaVolei; @jrguzzofatos Realmente, mestre...essa nem com imagens consegui explicar...🤦🏻‍♀️; 24; 37; 985; 1; https://twitter.com/AnaPaulaVolei/status/1230344450645213184; None; None] 
[2020-02-20 04:11:12+00:00; AnaPaulaVolei; @rochajornal Mas parece que vc se importa já que veio bater ponto no meu perfil.😏; 12; 4; 211; 1; https://twitter.com/AnaPaulaVolei/status/1230344121996283904; None; None] 
