2020-12-08 22:53:14+00:00; lauraabcarvalho; @Spossas Bom ve-la por aqui professora!; 0; 0; 0; 0; https://twitter.com/lauraabcarvalho/status/1336443748931297289; None; None
2020-03-05 01:20:09+00:00; lauraabcarvalho; @KennedyAlencar Obrigada, Kennedy!!; 1; 1; 45; 0; https://twitter.com/lauraabcarvalho/status/1235374507080237056; None; None
2020-03-05 01:14:16+00:00; lauraabcarvalho; Há exatamente um ano eu escrevi essa coluna aqui. https://t.co/eX9B05TAUU; 23; 192; 1242; 8; https://twitter.com/lauraabcarvalho/status/1235373026608173063; None; https://twitter.com/lauraabcarvalho/status/1103623861550153728
2020-03-04 23:58:59+00:00; lauraabcarvalho; @felizardonews A foto é desse querido aqui ☝🏽; 0; 0; 7; 0; https://twitter.com/lauraabcarvalho/status/1235354081373413376; None; None
2020-03-04 23:02:27+00:00; lauraabcarvalho; Vivendo e aprendendo https://t.co/0ZtUxLijk0; 44; 94; 1153; 10; https://twitter.com/lauraabcarvalho/status/1235339853262467072; None; https://twitter.com/infomoney/status/1235281103893811202
2020-03-04 18:41:35+00:00; lauraabcarvalho; Não conheço o Daniel Pereira Andrade da EAESP-FGV que escreveu esse texto, mas já considero pacas.   https://t.co/KkpeHT4n5H; 90; 1005; 4003; 91; https://twitter.com/lauraabcarvalho/status/1235274206432169985; None; None
2020-03-04 17:18:10+00:00; lauraabcarvalho; Lembro do Sandro. Me atendeu numa farmácia na Visconde de Pirajá no Rio no início do ano passado. Esse tweet me tocou, sobretudo o final. Queria que esse país tivesse menos desigualdade. https://t.co/oiRrfVyChF; 3; 15; 278; 0; https://twitter.com/lauraabcarvalho/status/1235253211369480192; None; https://twitter.com/sandroaurelio/status/1235250663300489217
2020-03-04 17:10:52+00:00; lauraabcarvalho; @sandroaurelio Sandro, lembro de você. Uma farmácia na Visconde de Pirajá no Rio, certo? Um abraço; 3; 1; 90; 1; https://twitter.com/lauraabcarvalho/status/1235251375191265280; None; None
2020-03-04 15:12:10+00:00; lauraabcarvalho; As vagas são limitadas porque vamos responder dúvidas dos alunos e os 10 primeiros inscritos vão ganhar o livro autografado!; 1; 4; 29; 0; https://twitter.com/lauraabcarvalho/status/1235221502242455552; None; None
2020-03-04 15:10:20+00:00; lauraabcarvalho; Pessoal, na próxima segunda-feira vamos abrir as matrículas pro curso online Valsa Brasileira que vou ministrar a convite do @paulogala, que já é expert no ramo. Para saber mais infos, segue o link: https://t.co/c8xrNeNTUc; 3; 24; 219; 3; https://twitter.com/lauraabcarvalho/status/1235221041326239744; None; None
2020-03-04 14:22:21+00:00; lauraabcarvalho; A economia brasileira desacelerou em 2019 em relação aos últimos dois anos do governo Temer, que já eram da pior recuperação da história das nossas crises. As expectativas para 2020 já entraram naquela rotina de revisões. E ainda tem gente acreditando na fadinha da confiança.; 131; 1633; 8582; 77; https://twitter.com/lauraabcarvalho/status/1235208965266513920; None; None
2020-03-04 13:47:40+00:00; lauraabcarvalho; #NovaFotoDoPerfil https://t.co/sh1PvanQ0G; 48; 5; 1680; 4; https://twitter.com/lauraabcarvalho/status/1235200238379507713; None; None
2020-03-03 16:59:24+00:00; lauraabcarvalho; @repimlins ahhh obrigada, querida!; 1; 0; 1; 0; https://twitter.com/lauraabcarvalho/status/1234886102412124160; None; None
2020-03-02 00:16:06+00:00; lauraabcarvalho; Perfeito o @NPTO https://t.co/Umjwb1YTbl; 6; 25; 294; 0; https://twitter.com/lauraabcarvalho/status/1234271224022302720; None; https://twitter.com/NPTO/status/1234255170969702401
2020-03-01 18:24:19+00:00; lauraabcarvalho; Bresser inicia seu artigo citando um tweet irônico que fiz por aqui. Obviamente ele tem toda a razão em interpretar que a ironia não foi com ele, e sim com os discípulos de Guedes, que é claro que não tem nada de desenvolvimentista.   https://t.co/XA4AoM5Fh1; 4; 42; 387; 2; https://twitter.com/lauraabcarvalho/status/1234182695749595138; None; None
2020-02-28 17:16:35+00:00; lauraabcarvalho; @marcelo_semer Obrigada, Marcelo! Fico feliz que tenha gostado.; 1; 0; 14; 0; https://twitter.com/lauraabcarvalho/status/1233440875784568840; None; None
2020-02-28 15:45:30+00:00; lauraabcarvalho; Que emoção! No último dia que visitei o David no hospital, só falamos das alegrias que o Flamengo vinha nos dando. Ele merece demais. https://t.co/s55FTRBn2f; 2; 8; 163; 1; https://twitter.com/lauraabcarvalho/status/1233417951816142848; None; https://twitter.com/repimlins/status/1233415681993035776
2020-02-19 19:26:36+00:00; lauraabcarvalho; https://t.co/RxCnhoi3Wb; 1; 8; 125; 2; https://twitter.com/lauraabcarvalho/status/1230212104562581507; None; None
2020-02-19 10:27:46+00:00; lauraabcarvalho; Um grande abraço para Lida, sua esposa, Dudu seu filho, e para o @jpkupfer123, seu irmão. Mando meus sentimentos também para todos que tiveram a sorte de conviver diariamente com ele na UFRJ.; 3; 9; 323; 0; https://twitter.com/lauraabcarvalho/status/1230076502735302656; None; None
2020-02-19 10:24:42+00:00; lauraabcarvalho; Sob sua orientação atenta, escrevi a dissertação que venceu o 31o prêmio BNDES de economia. David foi receber o prêmio junto com a minha mãe, pois eu já cursava o doutorado nos EUA. Aqui o link do nosso trabalho: https://t.co/i7uCesp7R9 https://t.co/itJdwI137S; 2; 13; 362; 0; https://twitter.com/lauraabcarvalho/status/1230075730538762241; None; None
2020-02-19 10:20:16+00:00; lauraabcarvalho; David serviu à universidade pública como poucos. Ético, professor assíduo e caprichoso, pesquisador e orientador exemplar. Foi também diretor do IE/UFRJ nos últimos anos.; 1; 15; 335; 0; https://twitter.com/lauraabcarvalho/status/1230074613671112706; None; None
2020-02-19 10:17:46+00:00; lauraabcarvalho; Deixo aqui uma de suas inúmeras colunas no Valor. O David também me ensinou a ser colunista. “Uma ideia só pra cada coluna”, ele me disse uma vez. Nunca esqueci.   https://t.co/cgskORj0Jw; 2; 20; 375; 0; https://twitter.com/lauraabcarvalho/status/1230073984722636805; None; None
2020-02-19 10:08:20+00:00; lauraabcarvalho; Meu querido orientador de mestrado, David Kupfer, nos deixou essa noite. Minucioso e metódico, ensinou muita gente a fazer pesquisa. Entendia de indústria como ninguém. Tratava a todos os que trabalhavam ao seu redor com enorme carinho e respeito. Saudades imensas.; 56; 91; 3290; 31; https://twitter.com/lauraabcarvalho/status/1230071610864029697; None; None
2020-02-14 14:18:02+00:00; lauraabcarvalho; @r_nagamine 😂😂😂😂😂; 0; 0; 12; 0; https://twitter.com/lauraabcarvalho/status/1228322512452362240; None; None
2020-02-13 17:06:34+00:00; lauraabcarvalho; @jealf1 Sim, é um dos requisitos. Está no link; 0; 0; 1; 0; https://twitter.com/lauraabcarvalho/status/1228002534318579712; None; None
2020-02-13 13:06:41+00:00; lauraabcarvalho; @econovine Dá pra fazer o GRE; 0; 0; 2; 0; https://twitter.com/lauraabcarvalho/status/1227942165780799490; None; None
2020-02-13 12:58:19+00:00; lauraabcarvalho; As inscrições para o processo seletivo do nosso doutorado em Economia do Desenvolvimento da FEA-USP estarão abertas entre 9/3 e 27/4. Segue o link com as informações:  https://t.co/iMmPcx0i54; 10; 14; 150; 1; https://twitter.com/lauraabcarvalho/status/1227940061410361345; None; None
2020-02-13 12:11:55+00:00; lauraabcarvalho; É impressão minha ou de uma hora pra outra apareceram centenas de novos desenvolvimentistas à la Bresser dando aula sobre as maravilhas do câmbio competititivo pra tentar salvar a fala do Paulo Guedes?; 181; 768; 7358; 67; https://twitter.com/lauraabcarvalho/status/1227928386619793409; None; None
2020-02-12 23:59:28+00:00; lauraabcarvalho; Guedes é a caricatura do que há de mais podre na elite brasileira https://t.co/qGRBj6kMCJ; 166; 1704; 11134; 69; https://twitter.com/lauraabcarvalho/status/1227744057088266246; None; https://twitter.com/folha/status/1227734639328088064
2020-02-12 22:09:19+00:00; lauraabcarvalho; Denunciei esse tweet, na esperança de que o @TwitterBrasil queira manter esse ambiente tolerável para jornalistas e mulheres em geral. https://t.co/LsUWZF4ibv; 313; 444; 4769; 40; https://twitter.com/lauraabcarvalho/status/1227716338786934785; None; https://twitter.com/allantercalivre/status/1227548729860853760
2020-02-12 15:51:24+00:00; lauraabcarvalho; @jpcharleaux @torturra Deixando claro, quando eu falo em mainstream não me refiro apenas à mídia. Também vale para nós acadêmicos e formadores de opinião em geral.; 1; 1; 20; 0; https://twitter.com/lauraabcarvalho/status/1227621232742486017; None; None
2020-02-12 15:42:17+00:00; lauraabcarvalho; @jpcharleaux @torturra Entendo, mas nesse caso os próprios editores do NYT estão preocupados e fazendo autocrítica em relação a 2016. Então talvez você esteja sendo mais realista que o rei.; 0; 1; 4; 0; https://twitter.com/lauraabcarvalho/status/1227618939322208257; None; None
2020-02-12 15:40:46+00:00; lauraabcarvalho; @jpcharleaux @Fabia_de_Aguiar E a MSNBC, que virou até piada pela cobertura com viés anti-Bernie? Paranóia também? https://t.co/c9PrW67mYy; 1; 2; 13; 0; https://twitter.com/lauraabcarvalho/status/1227618557636304897; None; None
2020-02-12 15:32:31+00:00; lauraabcarvalho; @torturra @jpcharleaux Sim eu ouvi semana passada! Excelente mesmo, embora o editor tenha fugido de algumas questões.; 1; 0; 7; 0; https://twitter.com/lauraabcarvalho/status/1227616481736876033; None; None
2020-02-12 15:29:01+00:00; lauraabcarvalho; @torturra @jpcharleaux Sim, a MSNBC foi a mais escandalosa. Acho que o NYT tá mais atento editorialmente por conta do mea culpa de 2016, apesar de repórteres individualmente estarem dobrando a aposta aqui no twitter.; 2; 1; 23; 0; https://twitter.com/lauraabcarvalho/status/1227615599393673216; None; None
2020-02-12 15:26:18+00:00; lauraabcarvalho; @Fabia_de_Aguiar Aqui @jpcharleaux; 0; 0; 6; 0; https://twitter.com/lauraabcarvalho/status/1227614914782679040; None; None
2020-02-12 15:23:29+00:00; lauraabcarvalho; @jpcharleaux Tanto é uma questão para debate que o próprio The Daily fez um podcast inteiro sobre o efeito da cobertura da Hillary pelo NYT como candidata provável em 2016 — e como isso pode ter contribuído pra enviesar o processo de primárias.; 1; 0; 10; 0; https://twitter.com/lauraabcarvalho/status/1227614207933386752; None; None
2020-02-12 15:18:52+00:00; lauraabcarvalho; @jpcharleaux João, tem inúmeros exemplos disso. Aliás, só pescados pelo Nate Silver eu coloquei dois aqui nesse fio. Ambos de repórteres do NY Times. E isso antecede em muito o resultado específico de NH: o foco da cobertura em Biden inclusive já se mostrou desproporcional.; 4; 2; 57; 0; https://twitter.com/lauraabcarvalho/status/1227613046853578754; None; None
2020-02-12 14:39:15+00:00; lauraabcarvalho; https://t.co/V1QWPUqt2T; 1; 6; 81; 0; https://twitter.com/lauraabcarvalho/status/1227603072999968769; None; https://twitter.com/NateSilver538/status/1227456434469834754
2020-02-12 14:39:02+00:00; lauraabcarvalho; https://t.co/PgbuSCMHGb; 3; 9; 141; 0; https://twitter.com/lauraabcarvalho/status/1227603019988119553; None; https://twitter.com/NateSilver538/status/1227432494305333248
2020-02-12 14:34:47+00:00; lauraabcarvalho; Essa tentativa do mainstream norte-americano de minimizar as vitórias do Bernie e dar mais ênfase à disputa entre os moderados mostra que não se aprendeu mesmo nada nos últimos anos. A arrogância dos sábios vai continuar fazendo a sua parte pra aprofundar a crise democrática.; 53; 270; 2659; 15; https://twitter.com/lauraabcarvalho/status/1227601949719220229; None; None
2020-02-12 00:58:21+00:00; lauraabcarvalho; Acho que nunca tive tanto nojo dessa corja que está no poder. E olha que eles se esforçam muito diariamente. Pata @camposmello lamento muito que você tenha tido que passar por isso no nosso país. Toda a minha solidariedade e admiração.; 118; 372; 4789; 7; https://twitter.com/lauraabcarvalho/status/1227396487925108737; None; None
2020-02-12 00:29:02+00:00; lauraabcarvalho; @pedroabramovay @folha @camposmello Parece que já abriu!; 1; 0; 6; 0; https://twitter.com/lauraabcarvalho/status/1227389110119215104; None; None
2020-02-12 00:16:11+00:00; lauraabcarvalho; @camposmello Pata, parabéns pela integridade e por manter o bom jornalismo.; 215; 23; 1107; 6; https://twitter.com/lauraabcarvalho/status/1227385876474408961; None; None
2020-02-11 11:33:56+00:00; lauraabcarvalho; @petracostal ❤️; 2; 0; 44; 0; https://twitter.com/lauraabcarvalho/status/1227194050375299073; None; None
2020-02-10 02:15:12+00:00; lauraabcarvalho; Muito orgulho da @petracostal. Viva ela! E viva o cinema nacional!; 48; 479; 6503; 12; https://twitter.com/lauraabcarvalho/status/1226691052284907520; None; None
2020-02-07 18:59:48+00:00; lauraabcarvalho; @gtinocolh @pedrolrossi Os preços livres são afetados pelos administrados. Esse box do BC é uma estimação econométrica que inclui efeitos diretos e indiretos.; 2; 0; 16; 0; https://twitter.com/lauraabcarvalho/status/1225856707076730881; None; None
2020-02-07 18:51:21+00:00; lauraabcarvalho; @gtinocolh @pedrolrossi O que eu quis dizer é que supor variação nula é algo normal em contrafactuais — e que nesse caso isso nem é tão implausível (considerando que em 2016 foi de 0,64).; 2; 0; 11; 0; https://twitter.com/lauraabcarvalho/status/1225854579297996802; None; None
2020-02-07 17:22:15+00:00; lauraabcarvalho; @gtinocolh @pedrolrossi Bom, em 2016 contribuiu só com 0,64 por exemplo. Ou seja, explica a queda quase toda (junto com câmbio). https://t.co/oa0lSYqe3s; 1; 2; 27; 0; https://twitter.com/lauraabcarvalho/status/1225832155978305536; None; None
2020-02-07 13:24:32+00:00; lauraabcarvalho; @Kumar_EconIneq Congrats to you and Ratna!!; 0; 0; 0; 0; https://twitter.com/lauraabcarvalho/status/1225772332066709504; None; None
2020-02-06 12:53:59+00:00; lauraabcarvalho; Fiquem atentos ao curso online de economia brasileira baseado no Valsa que ministrarei com o @paulogala https://t.co/fc6PaUDqBZ; 19; 72; 673; 2; https://twitter.com/lauraabcarvalho/status/1225402257899954177; None; https://twitter.com/nmagicupdry/status/1225401259575906304
2020-02-05 22:24:10+00:00; lauraabcarvalho; @cicinhujor @rrsoarez @JairoNicolau1 Assim que lançar no Brasil eu escrevo!!; 0; 0; 10; 0; https://twitter.com/lauraabcarvalho/status/1225183359023878153; None; None
2020-02-05 22:14:56+00:00; lauraabcarvalho; @JairoNicolau1 Rs. To fazendo a revisão técnica da edição em português, quase acabando 😅; 17; 3; 348; 1; https://twitter.com/lauraabcarvalho/status/1225181035870199809; None; None
2020-02-05 12:11:21+00:00; lauraabcarvalho; Está dada a largada da revisão de expectativas https://t.co/pdiIVXYkxI; 93; 560; 3258; 41; https://twitter.com/lauraabcarvalho/status/1225029140207808512; None; https://twitter.com/nmagicupdry/status/1225027950652936194
2020-02-05 02:58:16+00:00; lauraabcarvalho; @chicobarney Chico, você que entende. O tal Daniel vai entrar e vai poder contar tudo?; 7; 11; 582; 7; https://twitter.com/lauraabcarvalho/status/1224889953756286982; None; None
2020-02-05 02:21:30+00:00; lauraabcarvalho; Vocês conseguiram. Me rendi ao Big Brother só pra ver o tal Petrix sair.; 63; 90; 1859; 54; https://twitter.com/lauraabcarvalho/status/1224880698105958402; None; None
2020-02-03 20:32:09+00:00; lauraabcarvalho; vai rolar https://t.co/ICmM77XevQ; 61; 45; 1817; 20; https://twitter.com/lauraabcarvalho/status/1224430395254431746; None; https://twitter.com/damnitluisa/status/1224423239251898368
2020-02-01 16:54:43+00:00; lauraabcarvalho; @fernandobarros Parabéns pelo trabalho nesses anos, Fernando! E boa sorte nos novos desafios.; 1; 1; 112; 0; https://twitter.com/lauraabcarvalho/status/1223650899035377665; None; None
2020-01-22 14:04:42+00:00; lauraabcarvalho; Muito bom! https://t.co/bhsMAn3yYC; 1; 12; 131; 0; https://twitter.com/lauraabcarvalho/status/1219984234389086210; None; https://twitter.com/OrangoQuango/status/1219773853418655744
2020-01-19 23:39:35+00:00; lauraabcarvalho; @jcaetanoleite hahaha a surpresa é você, fã de Lucas, estar nos melhores rolês.; 1; 0; 18; 0; https://twitter.com/lauraabcarvalho/status/1219041743938691073; None; None
2020-01-17 22:40:02+00:00; lauraabcarvalho; “(...) É preocupante um cara do primeiro escalão do governo falando de Goebbels. Mas a questão moral é outro espaço, é vida privada, outro fórum”. Não, Samuel. Não é vida privada. Era o anúncio de um programa nazista do governo para a área de cultura. https://t.co/3SJDNF98w2; 100; 497; 3393; 41; https://twitter.com/lauraabcarvalho/status/1218301982697492480; None; None
